review_text,stars,date
"I'm not a Beats fan, bought these for my mom for Christmas so she can listen to her music while she works around the house. The color is pretty but the sound quality is lacking and even at medium volume I can hear her music coming from the headphones as she's wearing them. So the reason I bought them for her can't be utilized because she listens to explicit music and my young daughter is always nearby during this pandemic.
My mother seems to like them at least besides that.",Rated 3.0 out of 5,4 years ago
"Great sound!! I am extremely pleased with the quality and workmanship of these headphones. I've been looking at them for some time now. WM had them at a discounted price, and I jumped on it. Ordered them on a Friday, and they were on my doorstep late the next day, gotta love that.",Rated 5.0 out of 5,a year ago
I bought these to replace my ear buds. I have a lot of piercings so I found the buds uncomfortable. These are very comfortable to wear and the sound quality is excellent. I have no complaints at all the price is good compared to the buds I have and these are much better all round. Definitely worth the money.,Rated 5.0 out of 5,a year ago
this beats were a b-day gift for my oldest daughter and she loves them i like how comfortable they feel around ur ears and how perfect they are for when ever u don’t wanna get distracted from the outside nose and u just hear the music 🎶 because of the noise cancellation ￼ feature they go pretty high up and are ready loud u get what u pay for they are a bit pricey but they will definitely last a long time i like how it came with its own carrying case it comes in handy for when on the go they are wireless and have up to 22 hrs of battery 🔋 life has adjustable headband had built in microwave so u can answer calls and easy to connect to ur phone via bluetooth,Rated 5.0 out of 5,2 years ago
"I lift weights and these headphones are my go to when I want to have a good workout. I squat and I do intense workouts, and they don’t slip off. They charge super fast and the battery last a very long time. I recommend these headphones if your looking not to spend too much money.",Rated 5.0 out of 5,a year ago
"My daughter loves how they feel and sound. With other headphones, we could hear her music even when she had it at a reasonable volume but these are much better. I would say they aren’t as noise canceling as I was expecting but overall we are satisfied with these headphones.",Rated 5.0 out of 5,a year ago
I bought these specifically for work so that I could have something that would last me through a full work day…and more! I got what I needed! Battery life is amazing sound quality is great! Only complaint is that my ears do get sore with extended wear! Overall worth it!,Rated 4.0 out of 5,a year ago
"Bought these and despite taking great care of them, never getting them wet or dropping them, etc., they broke 10 months later. Sent them in to Apple and they replaced them for free under warranty. Great, right? Wrong. That pair broke 4 months later (exact same failure, seems this is a reoccurring issue for them) and because it was outside of the 90 day limited warranty for the replacement, my only option was to have them repaired for $180. Save your money and go buy some cheap JBL headphones instead, much more reliable and way cheaper too.",Rated 1.0 out of 5,a year ago
These are easy to use and connect to your phone. Works best with apple products. These replaced a pair of AirPods. Sound is good and long battery life. They fold up for storage. They have controls on one side of the headphones and works well.,Rated 5.0 out of 5,a year ago
"I got my first pair if these free with my MacBook, and I fell in love with them, the sound of great and loud, great noise cancellation. Even when nothing is playing a lot of sound is blocked out. Battery lasts a long time, I take them on holiday a lot, charge them before leaving and I still have lots of charge when I come back home after about a week. Only issue is that they seem to only last a year begin to have problems, but annoying for a nearly £200 pair of headphones.",Rated 4.0 out of 5,4 years ago
